GeneID	Genome	Start	End	Strand	Annotation
OG_2791	HvCF_C12_ms_4	66857	67006	+	nan
OG_3150	HvCF_C12_ms_4	68734	68910	+	nan
OG_2546	HvCF_C12_ms_4	69022	69126	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_2425	HvCF_C12_ms_6	496	627	+	nan
OG_2424	HvCF_C12_ms_6	88228	88389	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3915	HvCF_C12_ms_7	21922	22155	-	nan
OG_879	HvCF_C12_ms_7	32343	32513	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_873	HvCF_D4_ms_4	41390	41617	+	nan
OG_836	HvCF_D4_ms_4	43414	43599	+	nan
OG_3532	HvCF_D4_ms_4	49308	49532	+	nan
OG_287	HvCF_D4_ms_4	49597	50154	+	p15
OG_226	HvCF_D4_ms_4	52421	52669	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_1742	HvCF_E11_ms_4	3221	3325	-	nan
OG_4596	HvCF_E11_ms_4	4736	5011	+	nan
OG_296	HvCF_E11_ms_4	5062	5400	+	nan
OG_4145	HvCF_E11_ms_4	5460	5786	+	nan
OG_4592	HvCF_E11_ms_4	7187	7486	+	nan
OG_643	HvCF_E11_ms_4	8476	8859	+	nan
OG_991	HvCF_E11_ms_4	8861	9064	+	nan
OG_1804	HvCF_E11_ms_4	9061	9234	+	nan
OG_4730	HvCF_E11_ms_4	9765	10034	+	nan
UG_52	HvCF_E11_ms_4	35096	35206	+	nan
OG_3321	HvCF_E11_ms_4	38335	38508	+	nan
OG_662	HvCF_E11_ms_4	38511	38690	+	nan
OG_4581	HvCF_E11_ms_4	73257	73556	-	nan
OG_4582	HvCF_E11_ms_4	73556	73912	-	nan
OG_2308	HvCF_E11_ms_4	86318	86728	-	nan
OG_3266	HvCF_E11_ms_4	90286	90771	-	nan
OG_3929	HvCF_E11_ms_4	93841	93993	-	nan
OG_3120	HvCF_E11_ms_4	99081	99347	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3337	HvCF_E3_ms_3	1049	1369	-	nan
OG_1743	HvCF_E3_ms_3	1467	1703	-	nan
OG_1184	HvCF_E3_ms_3	3472	3636	+	nan
OG_195	HvCF_E3_ms_3	14191	14343	+	nan
OG_1169	HvCF_E3_ms_3	17477	18307	+	nan
OG_1170	HvCF_E3_ms_3	19715	19813	+	nan
OG_1177	HvCF_E3_ms_3	66312	66500	-	nan
OG_1171	HvCF_E3_ms_3	66497	66604	-	nan
OG_1172	HvCF_E3_ms_3	66601	66753	-	nan
OG_1178	HvCF_E3_ms_3	67488	67709	-	nan
OG_1179	HvCF_E3_ms_3	68221	68487	-	nan
OG_1180	HvCF_E3_ms_3	94714	94890	-	nan
OG_1183	HvCF_E3_ms_3	96285	96455	-	nan
OG_1018	HvCF_E3_ms_3	96858	97160	-	nan
OG_1182	HvCF_E3_ms_3	97188	97319	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_4390	IAS_virus_KJ003983	498	1040	-	nan
UG_53	IAS_virus_KJ003983	23450	23827	+	nan
OG_540	IAS_virus_KJ003983	69068	69292	-	nan
OG_3322	IAS_virus_KJ003983	94721	94906	-	nan
OG_3323	IAS_virus_KJ003983	94911	95120	-	nan
UG_54	IAS_virus_KJ003983	97251	97358	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_1198	Long_crAss_ms_18	30094	30201	-	nan
OG_586	Long_crAss_ms_18	38851	38991	-	nan
UG_55	Long_crAss_ms_18	40798	41466	-	nan
UG_56	Long_crAss_ms_18	41758	42009	-	nan
OG_4850	Long_crAss_ms_18	42041	42370	-	nan
UG_57	Long_crAss_ms_18	42415	43047	-	nan
OG_280	Long_crAss_ms_18	43471	43644	-	nan
OG_216	Long_crAss_ms_18	44022	44168	-	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_58	Long_crAss_ms_22	12533	12817	+	MPP
OG_3509	Long_crAss_ms_22	82301	82459	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_2737	Long_crAss_ms_25	12859	13068	-	nan
OG_2261	Long_crAss_ms_25	16997	17212	-	nan
OG_3175	Long_crAss_ms_25	45848	46156	-	nan
OG_3176	Long_crAss_ms_25	46131	46424	-	nan
OG_3173	Long_crAss_ms_25	55594	56070	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_831	Long_crAss_ms_4	9205	9369	+	nan
OG_2528	Long_crAss_ms_4	9617	9862	+	nan
OG_1519	Long_crAss_ms_4	35488	35820	+	nan
OG_1342	Long_crAss_ms_4	35817	36098	+	nan
OG_1828	Long_crAss_ms_4	36149	36784	+	nan
OG_3145	Long_crAss_ms_4	36789	37082	+	nan
OG_3143	Long_crAss_ms_4	84664	84858	-	nan
OG_3144	Long_crAss_ms_4	84860	86275	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_104	MN005_S5_30	58169	60655	-	BACON
OG_2014	MN005_S5_30	94766	94972	+	nan
UG_59	MN005_S5_30	95449	95640	+	nan
OG_1199	MN005_S5_30	96693	96935	+	nan
UG_60	MN005_S5_30	98394	98624	+	nan
UG_61	MN005_S5_30	99836	100018	+	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_62	MN010_S10_18	85411	85593	+	nan
OG_1606	MN010_S10_18	99162	99425	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3338	MN031_S31_71	72499	72672	-	nan
OG_3140	MN031_S31_71	75053	75220	+	nan
OG_3056	MN031_S31_71	75275	75505	+	nan
OG_3088	MN031_S31_71	77673	77900	+	nan
OG_3800	MN031_S31_71	78720	78929	+	nan
OG_3799	MN031_S31_71	78951	79181	+	nan
UG_63	MN031_S31_71	84346	84444	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_891	MN037_S1_78	67263	67466	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_899	MN037_S1_79	38065	38415	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3819	MN045_S8_88	23648	23941	-	nan
OG_3177	MN045_S8_88	23944	24225	-	nan
OG_3168	MN045_S8_88	24922	25092	-	nan
OG_3178	MN045_S8_88	26056	26259	-	nan
OG_691	MN045_S8_88	28925	29194	-	nan
OG_3167	MN045_S8_88	48334	48606	+	nan
UG_64	MN045_S8_88	49079	49255	-	nan
OG_242	MN045_S8_88	55697	56020	+	nan
OG_698	MN045_S8_88	84929	85027	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_4590	MN072_S35_47	6357	6656	+	nan
OG_766	MN072_S35_47	7838	8044	+	nan
OG_3197	MN072_S35_47	9740	9835	-	nan
UG_65	MN072_S35_47	10608	10727	+	nan
UG_66	MN072_S35_47	15487	15690	+	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_67	MN100_S59_88	2	79	+	nan
OG_4761	MN100_S59_88	258	431	+	nan
UG_68	MN100_S59_88	2744	2854	-	nan
OG_2689	MN100_S59_88	3216	3332	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_4063	OAVV01000102	1626	1844	-	nan
OG_4061	OAVV01000102	11701	11871	-	nan
OG_3093	OAVV01000102	25938	26219	-	nan
OG_4072	OAVV01000102	28639	29061	-	nan
OG_4070	OAVV01000102	32332	32598	+	nan
OG_4071	OAVV01000102	33893	34042	+	nan
OG_3682	OAVV01000102	34099	34698	+	nan
OG_4064	OAVV01000102	34670	35182	+	nan
OG_4065	OAVV01000102	36037	36285	+	nan
OG_4066	OAVV01000102	37885	38022	+	nan
OG_1877	OAVV01000102	38329	38802	+	nan
OG_4067	OAVV01000102	39885	40145	+	nan
OG_4068	OAVV01000102	60950	61183	+	nan
OG_1771	OAVV01000102	62618	62887	+	nan
OG_4069	OAVV01000102	95653	95964	-	nan
OG_3511	OAVV01000102	98369	98563	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_4697	OAWA01000024	1	225	-	nan
OG_4837	OAWA01000024	230	1096	-	nan
OG_2492	OAWA01000024	1099	1212	-	nan
OG_927	OAWA01000024	1217	1624	-	Rnase_H
OG_2490	OAWA01000024	1611	2075	-	nan
OG_35	OAWA01000024	2080	2331	-	nan
OG_800	OAWA01000024	2614	2757	-	nan
OG_25	OAWA01000024	2714	3907	-	nan
OG_2511	OAWA01000024	3909	4127	-	nan
OG_2630	OAWA01000024	4072	4563	-	nan
OG_2486	OAWA01000024	4565	4741	-	nan
OG_2629	OAWA01000024	5507	5683	-	nan
OG_590	OAWA01000024	5735	6130	-	nan
OG_4838	OAWA01000024	6484	7308	-	nan
OG_2628	OAWA01000024	7310	7768	-	nan
OG_2474	OAWA01000024	7752	7916	-	nan
OG_2627	OAWA01000024	8543	8761	-	nan
OG_374	OAWA01000024	8809	10266	-	AAA_ATP_2
OG_957	OAWA01000024	10270	10533	-	nan
OG_2584	OAWA01000024	12828	13208	-	nan
OG_2626	OAWA01000024	15173	15460	-	nan
OG_3866	OAWA01000024	15688	17649	-	Prohibitin
OG_1541	OAWA01000024	17663	18184	-	nan
OG_2625	OAWA01000024	18667	18774	-	nan
OG_2624	OAWA01000024	19726	19917	-	nan
OG_2623	OAWA01000024	19927	20220	-	nan
OG_2622	OAWA01000024	20210	20533	-	nan
OG_2620	OAWA01000024	22157	22474	-	nan
OG_2619	OAWA01000024	22471	22758	-	nan
OG_2618	OAWA01000024	22721	23059	-	nan
OG_2484	OAWA01000024	23149	23430	-	nan
OG_2617	OAWA01000024	23427	23684	-	nan
OG_1273	OAWA01000024	24853	26547	-	nan
OG_2616	OAWA01000024	26928	27623	-	nan
OG_2615	OAWA01000024	27620	28117	-	nan
OG_2614	OAWA01000024	28144	28425	-	nan
OG_3648	OAWA01000024	28422	28775	-	nan
OG_2581	OAWA01000024	29458	29811	-	nan
OG_2613	OAWA01000024	29969	30592	-	nan
OG_2612	OAWA01000024	30634	30795	-	nan
OG_2580	OAWA01000024	30905	31147	-	nan
OG_2611	OAWA01000024	31158	31391	-	nan
OG_2610	OAWA01000024	31394	31738	-	nan
OG_2641	OAWA01000024	31735	32247	-	nan
OG_2640	OAWA01000024	32314	33120	-	nan
OG_2608	OAWA01000024	34007	34294	-	nan
OG_2532	OAWA01000024	34358	34519	-	nan
OG_3647	OAWA01000024	34516	34716	-	nan
OG_3591	OAWA01000024	34756	34920	-	nan
OG_4411	OAWA01000024	35104	35301	-	nan
OG_2605	OAWA01000024	35719	36201	-	nan
OG_2579	OAWA01000024	36859	37113	+	nan
OG_3116	OAWA01000024	37116	37490	+	nan
OG_2604	OAWA01000024	37487	37798	+	nan
OG_2603	OAWA01000024	37795	37905	+	nan
OG_2602	OAWA01000024	37902	38138	+	nan
OG_2601	OAWA01000024	38346	38777	+	nan
OG_2571	OAWA01000024	38774	38971	+	FeThRed
OG_2600	OAWA01000024	38977	39141	+	nan
OG_2575	OAWA01000024	39138	39377	+	nan
OG_2459	OAWA01000024	39370	39600	+	nan
OG_2599	OAWA01000024	39581	39787	+	nan
OG_33	OAWA01000024	39772	40806	+	nan
OG_3047	OAWA01000024	41136	41477	+	nan
OG_3649	OAWA01000024	41462	41686	-	nan
UG_69	OAWA01000024	41768	41992	-	nan
OG_367	OAWA01000024	41995	45426	-	ZnMc
OG_2555	OAWA01000024	45668	46210	-	nan
OG_2578	OAWA01000024	46717	46920	-	nan
OG_30	OAWA01000024	46952	47341	-	nan
OG_2577	OAWA01000024	49006	49764	+	nan
OG_1215	OAWA01000024	50710	50979	+	nan
OG_951	OAWA01000024	50992	51543	+	nan
OG_949	OAWA01000024	51543	51767	+	nan
OG_29	OAWA01000024	51767	52594	+	nan
OG_948	OAWA01000024	55393	55704	+	nan
OG_947	OAWA01000024	57883	58641	+	nan
OG_22	OAWA01000024	58798	60567	+	nan
OG_343	OAWA01000024	60573	61964	+	nan
OG_1616	OAWA01000024	70325	70810	+	nan
OG_152	OAWA01000024	72051	74069	+	nan
OG_10	OAWA01000024	74191	75300	+	nan
OG_1041	OAWA01000024	75317	76738	+	MCP
OG_391	OAWA01000024	76830	77705	+	gene75
OG_21	OAWA01000024	78673	79713	+	nan
OG_9	OAWA01000024	79778	80455	+	IHF_54
OG_582	OAWA01000024	80455	81144	+	Ttub
OG_943	OAWA01000024	81086	81586	+	nan
OG_944	OAWA01000024	81567	82160	+	cls246_unk
OG_432	OAWA01000024	82163	85594	+	nan
OG_8	OAWA01000024	90361	91713	+	nan
OG_7	OAWA01000024	91710	92273	+	cls524_unk
OG_942	OAWA01000024	92343	92660	+	cls164
OG_63	OAWA01000024	92729	97393	+	nan
OG_941	OAWA01000024	97384	99216	+	nan
OG_421	OAWA01000024	99218	108121	+	GIY,SF1_tr
OG_24	OAWA01000024	108127	114954	+	RNApA,RNApB,RNApBprime
OG_335	OAWA01000024	121382	125953	+	cls14_unk,PDDEXK_tr
OG_2554	OAWA01000024	126729	126911	-	15z259_unk
OG_2553	OAWA01000024	126898	127149	-	nan
OG_1656	OAWA01000024	127151	128056	-	YqeY
OG_2597	OAWA01000024	128043	128780	-	nan
OG_2596	OAWA01000024	128755	129000	-	nan
OG_1658	OAWA01000024	128987	129532	-	nan
OG_677	OAWA01000024	129529	130083	-	nan
OG_674	OAWA01000024	130111	130686	-	nan
OG_2574	OAWA01000024	130677	130934	-	nan
OG_2594	OAWA01000024	132027	133025	-	nan
OG_675	OAWA01000024	133022	134185	-	nan
OG_2570	OAWA01000024	134182	134478	-	nan
OG_44	OAWA01000024	134469	135047	-	nan
OG_2569	OAWA01000024	135051	135278	-	nan
OG_2568	OAWA01000024	135978	136220	-	nan
OG_2567	OAWA01000024	136223	136474	-	nan
OG_1824	OAWA01000024	136471	136725	-	nan
OG_2566	OAWA01000024	136706	136993	-	nan
OG_830	OAWA01000024	136981	137208	-	nan
OG_1825	OAWA01000024	137201	137413	-	nan
OG_2565	OAWA01000024	137410	137814	-	nan
OG_2181	OAWA01000024	137820	138029	-	nan
OG_2643	OAWA01000024	138611	139132	-	nan
OG_2564	OAWA01000024	139077	139409	-	nan
OG_2639	OAWA01000024	140252	140464	-	nan
OG_2563	OAWA01000024	140464	140871	-	nan
OG_2562	OAWA01000024	140858	141238	-	nan
OG_2561	OAWA01000024	145357	145569	-	nan
OG_2593	OAWA01000024	145547	145861	-	nan
OG_2519	OAWA01000024	145854	146030	-	11z310_unk
OG_2638	OAWA01000024	146932	147186	-	nan
OG_620	OAWA01000024	147186	147584	-	nan
OG_1229	OAWA01000024	147581	148342	-	NT
OG_2595	OAWA01000024	148342	148602	-	nan
OG_2560	OAWA01000024	148622	148972	-	nan
OG_2516	OAWA01000024	148941	149315	-	12z258_unk
OG_3	OAWA01000024	149312	150700	-	RNA_lig
OG_2559	OAWA01000024	150728	150931	-	nan
OG_1	OAWA01000024	150949	151251	-	14z202_unk
OG_2558	OAWA01000024	151245	151442	-	nan
OG_2557	OAWA01000024	151439	151690	-	nan
OG_2637	OAWA01000024	152894	153052	-	nan
OG_2556	OAWA01000024	153064	153285	-	nan
OG_2502	OAWA01000024	153793	154317	-	16z214_unk
OG_2636	OAWA01000024	154311	154709	-	nan
OG_1268	OAWA01000024	159778	160557	-	DUF3871
OG_3650	OAWA01000024	160562	161311	-	nan
OG_27	OAWA01000024	161322	162890	-	MPP
OG_767	OAWA01000024	163035	163724	-	cls495_unk
OG_936	OAWA01000024	163791	164012	-	nan
OG_20	OAWA01000024	164015	164392	-	16z210_unk
OG_472	OAWA01000024	165409	165912	-	NT5C
OG_2500	OAWA01000024	165932	166153	-	clsyy_unk
OG_932	OAWA01000024	166265	166660	-	endonucl
OG_57	OAWA01000024	167691	168374	-	ssb
OG_931	OAWA01000024	168387	168947	-	cls82_unk
OG_17	OAWA01000024	170729	171310	-	Rep_Org
OG_2592	OAWA01000024	171406	171630	-	11z376_unk
OG_2634	OAWA01000024	171691	171891	-	nan
OG_930	OAWA01000024	173319	174161	-	nan
OG_929	OAWA01000024	174218	174523	-	nan
OG_2591	OAWA01000024	174756	175124	-	nan
OG_453	OAWA01000024	175081	175398	-	nan
OG_631	OAWA01000024	175395	175922	-	nan
OG_1279	OAWA01000024	175987	176547	-	ferritin
OG_2494	OAWA01000024	176555	176899	-	clsmm_unk
OG_2590	OAWA01000024	176853	177311	-	nan
OG_2589	OAWA01000024	177342	177518	-	nan
OG_1270	OAWA01000024	177522	177794	-	nan
OG_2588	OAWA01000024	178033	178509	-	nan
OG_2633	OAWA01000024	178451	178720	-	nan
OG_2587	OAWA01000024	179031	179387	-	nan
OG_2586	OAWA01000024	179553	179876	-	nan
OG_2632	OAWA01000024	179979	180344	-	nan
OG_2585	OAWA01000024	180341	180943	-	nan
OG_2631	OAWA01000024	181183	181443	-	nan
OG_1265	OAWA01000024	181446	181820	-	nan
OG_4699	OAWA01000024	181823	182188	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_2045	OBAE01000091	142	375	-	nan
OG_2046	OBAE01000091	958	1170	-	nan
OG_2047	OBAE01000091	1836	2033	-	nan
OG_2048	OBAE01000091	3694	3927	+	nan
OG_2049	OBAE01000091	4168	4488	+	nan
OG_2050	OBAE01000091	4767	5147	+	nan
OG_2051	OBAE01000091	5163	5447	+	nan
OG_2052	OBAE01000091	5444	5776	+	nan
OG_2054	OBAE01000091	5986	6147	+	nan
OG_637	OBAE01000091	6547	6696	+	nan
OG_2055	OBAE01000091	20382	21047	+	nan
OG_2056	OBAE01000091	27132	27344	+	nan
OG_138	OBAE01000091	27348	27563	+	nan
OG_2057	OBAE01000091	27611	27823	+	nan
OG_2043	OBAE01000091	33862	34461	+	nan
UG_70	OBAE01000091	46855	46950	+	nan
OG_3142	OBAE01000091	77058	77849	-	nan
OG_613	OBAE01000091	82728	82826	-	nan
OG_2044	OBAE01000091	94418	94696	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3818	OBAH01000076	149	358	+	nan
OG_3546	OBAH01000076	901	1140	+	nan
OG_2411	OBAH01000076	21861	21977	+	nan
OG_1416	OBAH01000076	25548	25688	+	nan
OG_279	OBAH01000076	51029	52987	-	gene48
OG_2183	OBAH01000076	63176	63673	-	nan
OG_701	OBAH01000076	94546	95220	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_921	OBHU01000008	3	908	+	NT
OG_922	OBHU01000008	920	1699	+	nan
OG_1369	OBHU01000008	1735	1872	+	nan
OG_58	OBHU01000008	2916	4091	+	nan
OG_2311	OBHU01000008	4093	6018	+	nan
OG_999	OBHU01000008	6553	6726	+	nan
OG_1000	OBHU01000008	7398	7706	+	nan
OG_1001	OBHU01000008	7706	7870	+	nan
OG_1002	OBHU01000008	7872	8165	+	nan
OG_1370	OBHU01000008	8132	8392	+	nan
OG_1281	OBHU01000008	8382	8891	+	nan
OG_1003	OBHU01000008	8879	9364	+	nan
OG_632	OBHU01000008	9386	9751	+	nan
OG_926	OBHU01000008	9759	9941	+	nan
OG_956	OBHU01000008	9922	10263	+	nan
OG_928	OBHU01000008	10683	11042	+	nan
OG_334	OBHU01000008	11746	12501	+	AP2
OG_1278	OBHU01000008	12747	13025	+	MPP
OG_933	OBHU01000008	23022	23228	+	12z357_unk
OG_1004	OBHU01000008	23976	24269	+	nan
OG_934	OBHU01000008	32782	33180	+	nan
OG_1005	OBHU01000008	33164	33613	+	nan
OG_935	OBHU01000008	33606	34109	+	12z280_unk
OG_938	OBHU01000008	34544	34708	+	11z110_unk
OG_4841	OBHU01000008	34811	35161	+	nan
OG_1277	OBHU01000008	35145	35342	+	12z003_unk
OG_2948	OBHU01000008	37290	37517	+	nan
OG_2736	OBHU01000008	39172	39339	+	nan
OG_1006	OBHU01000008	39841	40068	+	nan
OG_4148	OBHU01000008	40082	41275	+	Pept_M48
OG_41	OBHU01000008	41279	41776	+	AAA_ATP_3
OG_939	OBHU01000008	43606	44808	+	nan
OG_940	OBHU01000008	45518	45682	+	12z253_unk
OG_60	OBHU01000008	76335	77564	-	nan
OG_39	OBHU01000008	86657	88504	-	nan
OG_945	OBHU01000008	96595	96927	-	nan
OG_3240	OBHU01000008	97922	98131	-	nan
OG_946	OBHU01000008	114443	114640	-	nan
OG_48	OBHU01000008	122117	123769	-	nan
OG_1009	OBHU01000008	123772	123975	-	nan
OG_1216	OBHU01000008	124777	124983	-	nan
OG_3241	OBHU01000008	124992	125138	-	GIY
OG_66	OBHU01000008	126317	127018	-	nan
OG_3242	OBHU01000008	128742	129083	+	nan
OG_3243	OBHU01000008	129484	129945	+	nan
OG_3815	OBHU01000008	129954	130550	+	nan
OG_502	OBHU01000008	130601	131986	-	nan
OG_954	OBHU01000008	132321	132569	-	nan
OG_1012	OBHU01000008	134755	135087	-	nan
OG_4490	OBHU01000008	135104	135847	-	HTH
OG_1013	OBHU01000008	136650	137138	+	nan
OG_3247	OBHU01000008	137207	137527	+	nan
OG_3191	OBHU01000008	137623	137796	+	nan
OG_3244	OBHU01000008	138123	138758	+	nan
OG_955	OBHU01000008	138772	139245	+	nan
OG_1283	OBHU01000008	139238	139423	+	nan
OG_1014	OBHU01000008	139530	139676	+	nan
OG_1382	OBHU01000008	140567	140686	+	nan
OG_3248	OBHU01000008	140799	140984	+	nan
OG_1016	OBHU01000008	141005	141253	+	nan
OG_4846	OBHU01000008	142731	143258	+	nan
OG_1758	OBHU01000008	143506	144234	+	nan
OG_959	OBHU01000008	144334	144759	+	nan
OG_3111	OBHU01000008	144762	144950	+	nan
OG_3195	OBHU01000008	144950	145225	+	nan
OG_960	OBHU01000008	145238	145432	+	nan
OG_3112	OBHU01000008	145447	145653	+	nan
OG_961	OBHU01000008	146003	146218	+	nan
OG_962	OBHU01000008	146205	146372	+	nan
OG_963	OBHU01000008	147913	148155	+	nan
OG_911	OBHU01000008	148159	148482	+	nan
OG_964	OBHU01000008	150040	150270	+	nan
OG_3249	OBHU01000008	150261	150479	+	nan
OG_3250	OBHU01000008	150467	150703	+	nan
OG_3251	OBHU01000008	150684	151022	+	nan
OG_913	OBHU01000008	151032	151196	+	nan
OG_965	OBHU01000008	151739	151828	+	nan
OG_914	OBHU01000008	152235	152525	+	nan
OG_2387	OBHU01000008	153231	153407	+	nan
OG_3245	OBHU01000008	155426	155800	+	nan
OG_3238	OBHU01000008	155803	156135	+	nan
OG_973	OBHU01000008	156603	156794	+	nan
OG_974	OBHU01000008	158595	159173	+	nan
OG_975	OBHU01000008	159154	159459	+	nan
OG_958	OBHU01000008	159637	160077	+	nan
OG_978	OBHU01000008	161708	161908	+	nan
OG_979	OBHU01000008	162258	162521	+	nan
OG_982	OBHU01000008	162751	163032	+	nan
OG_1650	OBHU01000008	163046	163138	+	nan
OG_4844	OBHU01000008	163285	163518	+	nan
OG_4849	OBHU01000008	163502	163750	+	52eps
OG_983	OBHU01000008	164299	164589	+	nan
OG_915	OBHU01000008	164745	165062	+	nan
OG_984	OBHU01000008	165047	165211	+	nan
OG_985	OBHU01000008	165224	165499	+	nan
OG_916	OBHU01000008	165566	165814	+	nan
OG_986	OBHU01000008	165816	166079	+	nan
OG_987	OBHU01000008	166079	166513	+	nan
OG_2386	OBHU01000008	166456	166716	+	nan
OG_3246	OBHU01000008	166822	167079	+	HNH
OG_917	OBHU01000008	167508	168377	+	nan
OG_988	OBHU01000008	168377	168709	+	nan
OG_59	OBHU01000008	168678	169082	+	YqeY
OG_989	OBHU01000008	169082	169444	+	nan
OG_990	OBHU01000008	169448	169666	+	nan
OG_992	OBHU01000008	169653	169841	+	nan
OG_920	OBHU01000008	169844	170185	+	3A10_A
OG_993	OBHU01000008	170154	170342	+	nan
OG_994	OBHU01000008	170953	171510	+	nan
OG_995	OBHU01000008	171640	171906	+	nan
OG_4663	OBHU01000008	171897	172655	+	nan
OG_996	OBHU01000008	172657	172947	+	nan
OG_2274	OBHU01000008	173102	173845	+	nan
OG_997	OBHU01000008	173838	174098	+	nan
OG_998	OBHU01000008	174197	174466	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_2882	OBKN01000017	60938	61141	-	nan
OG_2883	OBKN01000017	67468	69021	-	nan
OG_2884	OBKN01000017	77140	77268	+	nan
OG_2885	OBKN01000017	78087	78497	+	nan
OG_2886	OBKN01000017	78490	78750	+	nan
OG_345	OBKN01000017	79499	80344	+	nan
OG_2889	OBKN01000017	80497	80907	+	nan
OG_3709	OBKN01000017	80904	81437	+	nan
OG_3705	OBKN01000017	82031	82759	+	nan
OG_4778	OBKN01000017	83335	83676	+	nan
OG_2873	OBKN01000017	83697	84083	+	nan
OG_2874	OBKN01000017	84080	84406	+	nan
OG_2875	OBKN01000017	84399	84764	+	nan
OG_2876	OBKN01000017	84951	85304	+	nan
OG_2877	OBKN01000017	85872	86417	+	nan
OG_2878	OBKN01000017	87293	87622	-	nan
OG_2879	OBKN01000017	89877	90281	+	nan
OG_2880	OBKN01000017	91987	92475	+	nan
OG_3710	OBKN01000017	94003	94428	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3661	OBKV01000026	81	1394	-	nan
UG_71	OBKV01000026	5273	5851	-	nan
UG_72	OBKV01000026	8209	8478	-	nan
UG_73	OBKV01000026	15660	16004	-	nan
UG_74	OBKV01000026	22582	22845	-	nan
UG_75	OBKV01000026	22848	23093	-	nan
UG_76	OBKV01000026	23096	23368	-	nan
UG_77	OBKV01000026	23371	23676	-	nan
OG_1282	OBKV01000026	24748	25206	-	nan
UG_78	OBKV01000026	25267	25407	-	nan
UG_79	OBKV01000026	25392	25637	-	nan
UG_80	OBKV01000026	25788	26060	-	nan
UG_81	OBKV01000026	26307	26507	-	nan
UG_82	OBKV01000026	26491	26688	-	nan
UG_83	OBKV01000026	26899	27105	-	nan
UG_84	OBKV01000026	27089	27565	-	nan
OG_1549	OBKV01000026	27681	28145	-	nan
OG_1332	OBKV01000026	29155	29451	-	nan
UG_85	OBKV01000026	29423	29602	-	nan
OG_2708	OBKV01000026	29589	29795	-	nan
OG_1274	OBKV01000026	29788	30513	-	MPP
UG_86	OBKV01000026	30703	30936	-	nan
UG_87	OBKV01000026	31342	31572	-	nan
UG_88	OBKV01000026	31651	31824	-	nan
UG_89	OBKV01000026	31817	31993	-	nan
UG_90	OBKV01000026	32002	32187	-	nan
UG_91	OBKV01000026	32188	32373	-	nan
UG_92	OBKV01000026	32357	32992	-	nan
UG_93	OBKV01000026	32985	33680	-	nan
UG_94	OBKV01000026	33707	34066	-	nan
UG_95	OBKV01000026	34146	34337	-	nan
OG_1932	OBKV01000026	34841	35230	-	nan
UG_96	OBKV01000026	35348	35971	-	nan
UG_97	OBKV01000026	36316	37086	-	nan
UG_98	OBKV01000026	37058	37480	-	nan
UG_99	OBKV01000026	37552	37944	-	nan
UG_100	OBKV01000026	37948	38745	-	nan
UG_101	OBKV01000026	38822	39415	-	nan
UG_102	OBKV01000026	40330	40590	-	nan
UG_103	OBKV01000026	40680	40904	-	nan
UG_104	OBKV01000026	40993	41205	-	nan
UG_105	OBKV01000026	41228	41476	-	nan
UG_106	OBKV01000026	41510	41713	-	nan
UG_107	OBKV01000026	41745	41933	-	nan
UG_108	OBKV01000026	41936	42103	-	nan
UG_109	OBKV01000026	42586	42765	-	nan
UG_110	OBKV01000026	42758	42976	-	nan
UG_111	OBKV01000026	43104	43379	-	nan
OG_1544	OBKV01000026	43395	43892	-	9eps
OG_4720	OBKV01000026	43896	44540	-	nan
UG_112	OBKV01000026	44550	44810	-	nan
UG_113	OBKV01000026	44756	45028	-	nan
UG_114	OBKV01000026	45031	45231	-	nan
UG_115	OBKV01000026	45215	45463	-	nan
UG_116	OBKV01000026	45743	46132	-	nan
UG_117	OBKV01000026	46135	46347	-	nan
UG_118	OBKV01000026	46347	47762	-	nan
UG_119	OBKV01000026	47778	47954	-	nan
UG_120	OBKV01000026	47978	48184	-	nan
UG_121	OBKV01000026	48184	48405	-	nan
UG_122	OBKV01000026	48523	49941	-	nan
